Year,Month,Mean_File_Count,Mean_Word_Count,Mean_Positive,Mean_Negative,Mean_Sentiment_Score,Median_Sentiment_Score,StdDev_Sentiment_Score,Date,Mean_Sentiment_Score_Corrected,Mean_Positive_Corrected,Mean_Negative_Corrected,Median_Sentiment_Score_Corrected,StdDev_Sentiment_Score_Corrected
2013,6,7,3725.714285714286,124.28571428571429,79.85714285714286,22.439285714285713,13.27500000000001,16.72243912346805,2013-06-01,0.006022814417177913,0.033358895705521474,0.021434049079754602,0.0035630751533742354,0.004488384734059676
2013,7,5,5156.8,173.8,89.4,40.584999999999994,35.875000000000014,25.154302564372536,2013-07-01,0.007870190816009927,0.03370307167235495,0.01733633260937015,0.006956833695314926,0.00487788988604804
2013,9,4,5637.25,181.5,131.5,23.36249999999999,15.699999999999996,17.279678575328493,2013-09-01,0.00414430795157213,0.0321965497361302,0.02332697680606679,0.0027850459000399123,0.003065267386638608
2013,10,9,3721.222222222222,133.0,81.55555555555556,24.099999999999998,16.849999999999994,20.703211556422826,2013-10-01,0.006476366785106446,0.035740945328595744,0.021916335731987698,0.0045280821713296095,0.0055635515215372916
2013,11,8,4423.125,139.75,97.375,20.325,23.075000000000003,16.59645508620957,2013-11-01,0.004595167443832132,0.03159530874664406,0.02201497809806415,0.005216899816306345,0.00375220123469483
2013,12,4,3326.25,117.5,71.0,27.187499999999993,12.262500000000003,31.88605037211934,2013-12-01,0.008173618940248024,0.03532506576475009,0.021345358887636227,0.003686583990980835,0.009586185756368083
2014,1,4,7577.0,251.0,136.5,55.893750000000004,47.3,41.30077872046322,2014-01-01,0.007376765210505478,0.03312656724297215,0.018015045532532664,0.00624257621750033,0.00545080885844836
2014,2,2,5034.5,166.0,109.5,29.1625,29.1625,16.952885078947475,2014-02-01,0.005792531532426259,0.03297248982024034,0.02174992551395372,0.005792531532426259,0.0033673423535499998
2014,3,8,4033.125,136.625,83.5,23.234375000000007,18.724999999999998,23.394962589274897,2014-03-01,0.005760886409421976,0.033875716720905,0.02070354873702154,0.004642801797613513,0.005800703570872437
2014,4,5,4393.0,119.8,83.8,18.75500000000001,16.975,10.644473331264454,2014-04-01,0.0042692920555429115,0.027270657864784883,0.01907580241292966,0.0038641019804234013,0.0024230533419677793
2014,5,5,3163.8,114.6,58.2,19.235000000000007,19.0,4.284040149204955,2014-05-01,0.006079714267652824,0.036222264365636254,0.018395600227574437,0.006005436500410898,0.001354080583224273
2014,6,5,4635.2,167.6,109.2,21.695000000000004,17.499999999999996,19.284914765173333,2014-06-01,0.004680488436313429,0.036158094580600625,0.023558853986882983,0.003775457369692785,0.00416053563280405
2014,7,4,6125.0,202.5,122.75,32.056249999999984,25.499999999999993,20.807664603458008,2014-07-01,0.005233673469387753,0.03306122448979592,0.02004081632653061,0.004163265306122448,0.0033971697311768177
2014,8,2,6821.5,221.0,174.5,17.0875,17.0875,13.770904563608003,2014-08-01,0.0025049475921718094,0.03239756651762809,0.025580883969801363,0.0025049475921718094,0.002018750210893206
2014,9,7,2593.8571428571427,74.85714285714286,47.857142857142854,16.82857142857143,16.649999999999995,18.49085600918414,2014-09-01,0.006487855923335353,0.028859393071542658,0.01845018450184502,0.0064190119513135415,0.007128710253031282
2014,10,7,4751.285714285715,147.85714285714286,84.85714285714286,39.60000000000002,22.40000000000004,41.16092655662653,2014-10-01,0.008334586127063356,0.03111939625364563,0.01785982741513575,0.00471451336480352,0.008663113319594266
2014,11,5,4368.4,162.6,111.2,17.765000000000008,17.200000000000003,20.1519974196108,2014-11-01,0.004066706345572752,0.037221866129475326,0.025455544364069226,0.00393736837285963,0.004613130074995605
2014,12,4,3602.25,116.0,88.0,14.287500000000003,8.925,16.120567866341855,2014-12-01,0.003966271080574642,0.032202095912277046,0.024429176209313622,0.0024776181553195923,0.004475138556830274
2015,1,4,5511.25,189.0,104.0,36.61874999999999,24.025,35.861489180595925,2015-01-01,0.006644363801315489,0.03429349058743479,0.018870492175096395,0.004359265139487412,0.006506961067016725
2015,2,4,3689.0,120.75,92.25,9.868750000000002,9.662500000000003,3.2541880067588806,2015-02-01,0.0026751829764163734,0.03273244781783681,0.02500677690431011,0.002619273515857957,0.0008821328291566497
2015,3,7,5487.285714285715,171.57142857142858,106.14285714285714,25.417857142857137,23.049999999999983,25.347003086680477,2015-03-01,0.004632136627528571,0.031267084949623804,0.019343417250266847,0.00420061961417302,0.0046192242224040855
2015,4,6,4213.666666666667,124.33333333333333,76.0,21.04166666666667,20.1,16.312278095553264,2015-04-01,0.004993671386757378,0.029507159243730714,0.018036547741476148,0.004770192231627245,0.0038712787189826587
2015,5,6,3764.5,104.66666666666667,65.0,17.8125,21.499999999999993,16.959656172812,2015-05-01,0.004731704077566742,0.027803603842918495,0.017266569265506706,0.005711249833975294,0.004505155046569797
2015,6,7,3991.285714285714,125.28571428571429,82.0,19.12857142857143,9.5,29.999386898497022,2015-06-01,0.004792583843373063,0.03138981352231648,0.02054475822327213,0.0023801854039156734,0.007516221349707547
2015,7,5,4459.8,141.2,100.2,17.205000000000005,9.649999999999991,24.775544898145032,2015-07-01,0.003857796313736043,0.03166061258352392,0.02246737521861967,0.0021637741602762435,0.005555304026670486
2015,8,2,3208.5,85.0,47.0,15.962500000000002,15.962500000000002,2.1389980130893047,2015-08-01,0.004975066230325698,0.02649213027894655,0.014648589683652798,0.004975066230325698,0.0006666660474019962
2015,9,6,5905.833333333333,164.83333333333334,115.5,20.650000000000016,19.01250000000001,9.672512600146886,2015-09-01,0.0034965429659940764,0.02791025821927473,0.019556935233526175,0.0032192747283759015,0.0016377896317449222
2015,10,8,3494.0,106.25,68.25,19.640625,14.174999999999994,16.332717698249557,2015-10-01,0.005621243560389239,0.03040927303949628,0.019533485975958786,0.004056954779622208,0.004674504206711378
2015,11,9,4105.333333333333,140.22222222222223,70.33333333333333,28.827777777777776,28.075000000000017,17.16329861781949,2015-11-01,0.00702203096243369,0.03415611129154488,0.017132185774602144,0.006838665151023064,0.004180732043963825
2015,12,6,4564.666666666667,114.83333333333333,92.83333333333333,14.066666666666668,8.200000000000001,18.793301111477646,2015-12-01,0.0030816415948590626,0.025157003067036655,0.020337374032422955,0.0017964071856287427,0.004117124531505253
2016,1,4,5306.75,132.5,82.0,24.156250000000036,8.1375,34.33506695663591,2016-01-01,0.004551985678616863,0.024968200876242522,0.015452018655485938,0.0015334244123050831,0.006470074331113377
2016,2,5,3328.4,94.8,66.4,11.775,9.100000000000003,13.218334804354141,2016-02-01,0.003537735849056604,0.028482153587309215,0.019949525297440214,0.0027340463886552104,0.003971378080865924
2016,3,5,5981.2,143.4,117.0,17.440000000000005,11.249999999999998,11.548601105761684,2016-03-01,0.0029158028489266376,0.023975122049087142,0.019561292048418378,0.0018808934661940745,0.001930816743423006
2016,4,3,4947.666666666667,148.33333333333334,72.33333333333333,39.03333333333334,53.85,25.83661807074087,2016-04-01,0.007889240719531093,0.029980462170720205,0.01461968604729502,0.010883918345347975,0.005221980341724894
2016,5,3,5986.333333333333,196.33333333333334,94.33333333333333,37.12500000000002,46.90000000000004,34.97737661689338,2016-05-01,0.0062016259257196985,0.032796926332201125,0.01575811570800156,0.00783451194387216,0.005842871532417181
2016,6,7,4185.285714285715,121.42857142857143,89.71428571428571,15.492857142857142,17.800000000000008,18.09926169238745,2016-06-01,0.0037017442058913876,0.029013209543639278,0.021435641874594666,0.004252995187220536,0.004324498475840944
2016,7,3,5134.0,156.0,96.0,32.583333333333314,24.250000000000004,29.157260387994814,2016-07-01,0.006346578366445912,0.030385664199454616,0.018698870276587457,0.004723412543825478,0.005679248225164552
2016,8,2,5383.5,131.0,126.0,2.3000000000000003,2.3000000000000003,1.8738329701443532,2016-08-01,0.00042723135506640665,0.024333611962477943,0.02340484814711619,0.00042723135506640665,0.00034806965174038324
2016,9,7,4766.714285714285,137.71428571428572,120.28571428571429,8.56785714285715,12.425,29.914122620308557,2016-09-01,0.001797434591063028,0.028890820271525765,0.02523451314172686,0.0026066173165103248,0.0062756273666245066
2016,10,7,4586.285714285715,133.28571428571428,71.14285714285714,24.5,21.42499999999998,12.630749515897042,2016-10-01,0.005342013456267131,0.029061799152753545,0.01551208572140543,0.004671536257164211,0.002754025872516798
2016,11,10,4447.9,123.1,78.8,20.869999999999997,9.837500000000002,24.209711091029362,2016-11-01,0.004692101890779918,0.027675981924054047,0.01771622563456912,0.002211717889341038,0.005442953099446787
2016,12,5,5003.2,169.8,102.2,28.96500000000001,39.5,33.61747406483716,2016-12-01,0.005789294851295174,0.03393827950111929,0.020426926766869205,0.007894947233770388,0.006719194528469212
2017,1,5,4207.4,128.6,89.0,16.45499999999998,21.199999999999992,12.614579858243374,2017-01-01,0.003910966392546462,0.03056519465703285,0.02115320625564482,0.00503874126538955,0.0029981888715699422
2017,2,4,6782.75,197.75,95.0,44.16874999999996,24.862499999999997,52.585966818629394,2017-02-01,0.0065119236297961685,0.029154841325421104,0.014006118462275625,0.0036655486344034497,0.007752897691737038
2017,3,9,4576.0,145.77777777777777,65.11111111111111,38.2388888888889,30.700000000000028,21.752683423226454,2017-03-01,0.008356400543900546,0.031857031857031856,0.01422882672882673,0.00670891608391609,0.004753645852977809
2017,4,6,4498.666666666667,133.5,99.5,8.045833333333336,12.025000000000002,28.77615513175217,2017-04-01,0.0017884928867812691,0.029675459395376406,0.022117664493183163,0.0026730142264374634,0.006396596428219954
2017,5,6,6529.5,177.5,89.33333333333333,38.25416666666666,35.8,20.01723892465358,2017-05-01,0.005858667075069555,0.027184317329045103,0.013681496796589835,0.005482808790872195,0.003065661830868149
2017,6,8,3894.75,106.5,73.75,15.859375,10.449999999999996,15.238408577740095,2017-06-01,0.004071987932473201,0.027344502214519544,0.01893574683869311,0.002683099043584311,0.003912551146476692
2017,7,8,4614.5,132.0,86.0,20.934375000000003,35.0,23.3368383581318,2017-07-01,0.004536650774731824,0.028605482717520857,0.01863690540686965,0.007584787084191137,0.005057284290417553
2017,8,2,5251.0,190.0,129.0,13.75,13.75,20.576807332528546,2017-08-01,0.002618548847838507,0.03618358407922301,0.024566749190630358,0.002618548847838507,0.003918645464202732
2017,9,7,6538.285714285715,180.57142857142858,105.71428571428571,38.93571428571426,44.15000000000001,22.31227640944391,2017-09-01,0.005955034084950179,0.027617549379479113,0.016168502010138086,0.006752534521936726,0.0034125575700512884
2017,10,7,3351.8571428571427,102.14285714285714,65.14285714285714,17.667857142857134,10.85,28.070319861783833,2017-10-01,0.005271065081191661,0.030473511486169714,0.019434854877892854,0.0032370114648595663,0.008374557346992578
2017,11,7,3790.285714285714,115.42857142857143,49.714285714285715,33.47499999999999,40.025,18.65369154707274,2017-11-01,0.00883178802954922,0.0304537916478215,0.013116236996834013,0.010559889944218302,0.004921447340174475
2017,12,3,3691.3333333333335,117.66666666666667,52.333333333333336,35.72499999999997,30.02500000000001,30.674796250342027,2017-12-01,0.009678074769730894,0.03187646740111974,0.014177352356871953,0.008133917283727652,0.008309950221331594
2018,1,4,4482.75,167.0,57.75,46.49374999999994,19.28750000000001,67.90199547570982,2018-01-01,0.010371702637889675,0.03725391779599576,0.012882717082148235,0.00430260442808544,0.01514739735111479
2018,2,4,1973.0,81.0,43.75,17.33125,19.4125,9.085092528422592,2018-02-01,0.008784211860111506,0.041054232133806386,0.02217435377597567,0.00983907754688292,0.004604709847147791
2018,3,5,4187.2,141.6,61.0,33.995000000000005,42.24999999999999,22.893437924435908,2018-03-01,0.008118790599923579,0.03381734810852121,0.014568207871608714,0.010090275124188,0.0054674813537533215
2018,4,4,3626.25,146.75,92.5,21.73125000000001,30.162500000000012,22.085915336476333,2018-04-01,0.005992761116856259,0.04046880386073767,0.0255084453636677,0.008317821440882457,0.006090566104509158
2018,5,9,4214.444444444444,143.88888888888889,64.55555555555556,36.37777777777777,30.52500000000001,25.618512728970895,2018-05-01,0.008631689955180594,0.03414184023200633,0.015317690482467705,0.007242947534932773,0.006078740167696758
2018,6,4,3698.0,125.5,65.0,28.44999999999998,20.425000000000008,28.999109181720243,2018-06-01,0.007693347755543532,0.03393726338561385,0.017577068685776097,0.005523255813953491,0.007841835906360261
2018,7,2,2658.0,82.5,55.5,6.449999999999997,6.449999999999997,14.849242404917497,2018-07-01,0.0024266365688487574,0.031038374717832957,0.0208803611738149,0.0024266365688487574,0.005586622424724416
2018,8,3,5527.666666666667,153.0,99.0,27.583333333333314,8.349999999999998,44.18479895092123,2018-08-01,0.004990050051257308,0.027678948320569257,0.01790990773683893,0.0015105831272990407,0.007993390632139158
2018,9,4,3641.0,106.0,60.75,28.787499999999987,17.825,29.82262494035915,2018-09-01,0.007906481735786869,0.029112881076627302,0.016684976654765173,0.004895633067838506,0.00819077861586354
2018,10,7,3955.5714285714284,119.0,64.42857142857143,23.625,27.2,20.169076990944983,2018-10-01,0.005972588392502438,0.03008414894001228,0.01628805662898624,0.006876376900574235,0.005098903497295492
2018,11,7,4180.285714285715,143.57142857142858,93.0,22.914285714285718,7.199999999999999,27.299358421730275,2018-11-01,0.005481511858382886,0.03434488415009227,0.022247283165880663,0.0017223703096165672,0.006530500613495725
2018,12,8,3729.875,124.125,59.125,30.434375,27.425000000000015,15.877797489733886,2018-12-01,0.008159623311773183,0.03327859512718254,0.015851737658768725,0.007352793324173066,0.004256924827168172
2019,1,6,4081.3333333333335,137.5,54.333333333333336,35.458333333333364,20.5875,49.06492807155303,2019-01-01,0.00868792878144398,0.033689970597843844,0.013312642927147992,0.005044307415877164,0.012021788975388687
2019,2,11,2733.181818181818,92.45454545454545,32.90909090909091,29.161363636363635,28.20000000000001,12.458608287226358,2019-02-01,0.010669383003492433,0.03382670879760519,0.012040578746050225,0.010317645102278401,0.004558280098436386
2019,3,12,3724.4166666666665,129.91666666666666,66.16666666666667,30.174999999999997,29.112500000000004,24.557784361120042,2019-03-01,0.00810193990110308,0.03488242006578211,0.017765645626831944,0.00781666032712058,0.00659372636281835
2019,4,6,3141.0,104.5,32.666666666666664,30.929166666666664,35.91250000000001,17.732945445319192,2019-04-01,0.009846917117690755,0.03326965934415791,0.010400084898652233,0.011433460681311687,0.0056456368816680015
2019,5,13,4234.7692307692305,117.46153846153847,62.38461538461539,26.771153846153847,16.4,26.753899338371077,2019-05-01,0.006321750345128243,0.02773741190147497,0.014731526556710022,0.0038727021724914625,0.006317675859166316
2019,6,8,2807.125,88.75,46.25,20.059374999999996,17.175,15.73793720316338,2019-06-01,0.007145878790577547,0.03161597720087278,0.01647593178073652,0.0061183595315491834,0.005606425507650489
2019,7,7,4290.285714285715,132.28571428571428,84.71428571428571,22.3642857142857,9.249999999999998,28.82640520260479,2019-07-01,0.005212773042088435,0.03083377730420884,0.019745604688332443,0.002156033564198188,0.006718994286701968
2019,8,3,3247.6666666666665,128.33333333333334,41.666666666666664,38.94166666666667,31.90000000000001,20.682002038809813,2019-08-01,0.011990659960997642,0.039515549625372064,0.012829723904341579,0.009822436621163916,0.006368265022727029
2019,9,7,4566.571428571428,137.28571428571428,77.71428571428571,25.364285714285703,17.425000000000008,17.394179205645045,2019-09-01,0.005554338985171743,0.030063192141650503,0.017018081711818806,0.0038157730088218753,0.0038090237890106775
2019,10,14,2948.0714285714284,96.07142857142857,42.57142857142857,23.94285714285714,15.812499999999996,22.719047897362163,2019-10-01,0.008121532236571123,0.0325878903883895,0.01444043321299639,0.005363676010951468,0.0077064102576277545
2019,11,8,4673.5,123.625,67.0,25.250000000000004,23.724999999999998,11.884653970562207,2019-11-01,0.005402803038408046,0.02645233764844335,0.014336150636567882,0.005076495132127955,0.0025429879042606625
2019,12,3,4489.666666666667,132.33333333333334,72.66666666666667,29.541666666666647,18.599999999999987,32.81059597650326,2019-12-01,0.0065799242705471776,0.029475090949587942,0.016185314425718317,0.004142846536491199,0.007308024940939176
2020,1,6,4840.166666666667,182.83333333333334,65.0,51.42499999999998,39.075,52.21261102454076,2020-01-01,0.010624634137942904,0.03777418132984401,0.013429289625012912,0.008073069109190456,0.010787358085026155
2020,2,8,3729.5,158.625,49.375,47.671875,42.062500000000014,30.46248992467153,2020-02-01,0.012782376994235152,0.04253251106046387,0.013239040085802387,0.011278321490816466,0.008167982283059802
2020,3,6,2292.6666666666665,71.83333333333333,54.166666666666664,6.174999999999997,4.8125,5.707363664600323,2020-03-01,0.0026933701657458555,0.03133178249491131,0.02362605408548997,0.0020990840360569935,0.0024893996792382917
2020,4,3,4121.333333333333,141.33333333333334,103.0,10.041666666666663,7.500000000000002,7.397564351415483,2020-04-01,0.002436509220317049,0.03429310902620512,0.02499191200258816,0.0018197994176641869,0.0017949444398452322
2020,5,5,1133.2,37.8,32.0,2.2700000000000005,1.95,2.185348942388835,2020-05-01,0.002003176844334628,0.03335686551358983,0.028238616307800918,0.0017207906812566182,0.0019284759463367761
2020,6,5,3707.8,131.4,89.4,15.564999999999973,5.499999999999999,28.267812968109094,2020-06-01,0.0041979071147310995,0.035438804682021686,0.02411133286585037,0.0014833594044986241,0.007623877492882327
2020,7,4,4336.5,132.5,104.0,9.568750000000005,6.375000000000014,18.56074907567041,2020-07-01,0.0022065605903378313,0.03055459471924363,0.02398247434567047,0.0014700795572466308,0.004280122005227813
2020,8,7,3832.285714285714,124.14285714285714,52.57142857142857,32.014285714285705,32.9,19.666171553493275,2020-08-01,0.008353835830910308,0.03239394617162454,0.013718034742414075,0.00858495489450533,0.00513170807703172
2020,9,6,5035.333333333333,185.66666666666666,91.66666666666667,44.3458333333333,31.687499999999982,37.020721956313366,2020-09-01,0.008806931020786437,0.03687276578842844,0.018204686879385677,0.006293029259896727,0.007352188922874362
2020,10,11,2728.5454545454545,105.36363636363636,58.45454545454545,21.527272727272734,21.5,12.040766454764498,2020-10-01,0.00788965149596855,0.038615312854001466,0.02142333577663757,0.007879656160458453,0.0044128883521826305
2020,11,6,4625.0,148.33333333333334,78.83333333333333,34.52499999999997,35.825,25.662555406662026,2020-11-01,0.007464864864864858,0.03207207207207208,0.017045045045045042,0.007745945945945946,0.005548660628467465
2020,12,7,3812.0,143.14285714285714,70.57142857142857,32.846428571428554,19.85,25.97439616145831,2020-12-01,0.008616586718632885,0.03755059211512517,0.018512966571728375,0.005207240293809024,0.006813849989889378
2021,1,7,4308.428571428572,148.0,73.0,34.27857142857141,21.225000000000016,45.29833612785767,2021-01-01,0.007956165655359922,0.034351271593885735,0.016943532610497695,0.00492639013229882,0.010513888155940305
2021,2,7,3369.5714285714284,112.85714285714286,75.57142857142857,12.342857142857152,9.675000000000004,19.442831338984316,2021-02-01,0.0036630347225166436,0.03349302581930725,0.022427608428371562,0.0028712850298893474,0.005770119954758563
2021,3,12,3525.1666666666665,116.83333333333333,62.333333333333336,25.077083333333317,20.29999999999999,21.333050165319968,2021-03-01,0.00711372984728854,0.03314264100988133,0.017682379083731267,0.005758592974327453,0.0060516429952210205
2021,4,3,5413.0,172.0,89.33333333333333,38.20833333333328,28.67499999999997,36.32566528411185,2021-04-01,0.007058624299525823,0.03177535562534639,0.01650347927828068,0.005297432107888411,0.006710819376336939
2021,5,9,3258.222222222222,100.33333333333333,51.888888888888886,22.18333333333333,16.499999999999996,11.54548071757949,2021-05-01,0.006808416314281816,0.030793888964670574,0.015925521756922658,0.005064111308143499,0.0035434908763543656
2021,6,6,4550.5,160.0,78.5,35.829166666666644,32.57500000000002,35.18832340658849,2021-06-01,0.007873676885323953,0.03516097132183277,0.0172508515547742,0.007158554005054394,0.0077328476885152155
2021,7,4,4117.5,151.75,67.75,40.74999999999993,22.0,47.011186611982616,2021-07-01,0.00989678202792955,0.03685488767455981,0.016454159077109898,0.005343047965998785,0.011417410227561047
2021,8,5,2995.2,81.6,49.0,15.940000000000003,17.524999999999995,6.661212352117294,2021-08-01,0.005321848290598292,0.027243589743589744,0.016359508547008548,0.00585102831196581,0.002223962457304118
2021,9,6,3705.8333333333335,141.16666666666666,61.166666666666664,36.17916666666665,26.0625,33.55602560147231,2021-09-01,0.009762761412187989,0.03809309646953002,0.016505509332134023,0.00703283112210479,0.00905492033320593
2021,10,10,3524.8,103.0,57.5,21.650000000000006,23.437500000000007,12.866305046731782,2021-10-01,0.0061421924648207005,0.029221516114389466,0.016312982296867905,0.006649313436223333,0.0036502227209293525
2021,11,12,3232.4166666666665,104.16666666666667,46.666666666666664,27.024999999999995,18.975,23.36760335087096,2021-11-01,0.008360617700894583,0.03222563097785455,0.014437082678078837,0.0058702209389259845,0.007229143319251632
2021,12,4,6289.25,223.25,127.75,43.18124999999992,44.84999999999989,50.90234676564521,2021-12-01,0.006865882259410887,0.03549707834797472,0.020312437890050484,0.007131215963747647,0.008093548001056598
2022,1,4,4148.0,133.75,50.0,35.537499999999994,2.775,66.84885158574777,2022-01-01,0.008567381870781097,0.032244455159112825,0.012054001928640309,0.0006689971070395371,0.016115923718839867
2022,2,4,2448.5,79.0,34.0,22.893750000000004,27.150000000000002,16.026597359285805,2022-02-01,0.009350112313661427,0.03226465182764958,0.013886052685317542,0.011088421482540332,0.006545475744041579
2022,3,5,3711.8,104.0,79.6,13.030000000000001,9.399999999999997,21.290119480641728,2022-03-01,0.0035104262083086374,0.028018751010291502,0.02144512096556926,0.0025324640336225,0.005735793814494781
2022,4,1,4669.0,108.0,79.0,18.30000000000001,18.30000000000001,,2022-04-01,0.003919468837010069,0.02313129149710859,0.016920111372884985,0.003919468837010069,
2022,5,7,3126.0,95.71428571428571,63.57142857142857,14.08214285714286,14.300000000000002,18.605821861526486,2022-05-01,0.004504844164153187,0.030618773421076682,0.020336349511013617,0.004574536148432502,0.005951958369010392
2022,6,6,3020.3333333333335,89.0,56.166666666666664,17.375000000000004,16.475,9.846509533839901,2022-06-01,0.0057526763050435945,0.02946694625317294,0.01859618143692749,0.005454695949674429,0.003260073788932756
2022,7,5,3893.2,116.4,80.0,17.935000000000002,16.85,13.96739059380814,2022-07-01,0.0046067502311723015,0.029898284187814653,0.020548648926333096,0.004328059180108908,0.0035876375716141326
2022,8,5,2394.2,79.0,45.4,12.760000000000003,12.374999999999998,21.892483013582535,2022-08-01,0.0053295464038092075,0.032996407985966085,0.018962492690669117,0.005168741124383928,0.009143965839772172
2022,9,8,3547.875,108.25,64.75,20.715624999999996,17.3,21.744038335254103,2022-09-01,0.005838882429623365,0.030511221505830955,0.01825036113166332,0.004876158263749428,0.006128749839059748
2022,10,7,2960.5714285714284,82.71428571428571,56.42857142857143,11.542857142857143,14.249999999999996,10.246744546904825,2022-10-01,0.0038988612237019884,0.027938621887666472,0.019060027021810463,0.0048132599884192235,0.0034610698623978855
2022,11,8,3438.375,89.25,74.75,10.325000000000003,15.062500000000004,20.316174942289567,2022-11-01,0.003002871996219145,0.0259570291198604,0.021739920747446104,0.004380703093757953,0.005908655961693989
2022,12,2,4766.0,113.5,104.5,10.837500000000006,10.837500000000006,13.346640494896093,2022-12-01,0.002273919429290811,0.023814519513218634,0.021926143516575746,0.002273919429290811,0.002800386171820414
2023,1,6,2668.1666666666665,71.66666666666667,40.5,16.841666666666665,19.2125,18.35124428115616,2023-01-01,0.006312074458117309,0.026859891311137488,0.015178961833968394,0.007200637141607845,0.0068778478160370395
2023,2,10,3292.6,97.4,60.7,16.427499999999995,12.149999999999999,15.898661063470437,2023-02-01,0.004989218246978071,0.02958148575593756,0.01843527911073316,0.0036900929356739353,0.0048286038581881905
2023,3,8,3827.375,118.375,64.0,23.703124999999975,8.4375,35.69750500860363,2023-03-01,0.006193050066951886,0.030928508442470363,0.016721643424017767,0.0022045135373460925,0.00932688984188997
2023,4,7,2768.714285714286,98.85714285714286,36.285714285714285,26.95357142857144,20.0,20.132645693476253,2023-04-01,0.009735049791032459,0.035705071977710126,0.013105618905113255,0.007223569475259275,0.007271478244380257
2023,5,13,3161.846153846154,110.15384615384616,63.61538461538461,20.007692307692313,9.550000000000002,19.372170182096347,2023-05-01,0.0063278513040093435,0.03483845854418062,0.020119696379914363,0.003020387310237447,0.006126854135053828
2023,6,7,2941.5714285714284,101.0,59.0,15.753571428571432,10.6,15.993009075396479,2023-06-01,0.005355495119226848,0.034335389247729595,0.02005730659025788,0.00360351609926667,0.005436892988576338
2023,7,3,4266.0,117.66666666666667,80.33333333333333,12.60833333333334,8.275000000000004,11.126947395100483,2023-07-01,0.002955539928113769,0.027582434755430537,0.018831067354274103,0.0019397562119081117,0.0026082858403892366
2023,8,4,1593.5,46.0,33.0,7.881250000000003,7.9875,7.901091037529778,2023-08-01,0.0049458738625666795,0.028867273297772198,0.02070913084405397,0.005012550988390336,0.0049583250941511
2023,9,8,2306.625,78.625,35.75,21.834375,17.674999999999997,16.148086670717376,2023-09-01,0.009465940497480086,0.03408659838508644,0.015498834877797648,0.0076627106703517035,0.007000742067183602
2023,10,14,2755.285714285714,102.21428571428571,35.92857142857143,28.275000000000002,24.775,19.722934229353008,2023-10-01,0.0102620936382019,0.03709752683154456,0.013039871415979676,0.008991807953543837,0.007158217431714163
2023,11,15,3396.133333333333,101.6,74.66666666666667,11.964999999999998,9.675,18.114595042987556,2023-11-01,0.003523124337481842,0.02991637548584665,0.02198578775862746,0.0028488280789917947,0.005333888061811734
2023,12,4,3296.0,93.75,54.5,20.38125,23.000000000000004,11.948698935449004,2023-12-01,0.006183631674757282,0.02844356796116505,0.01653519417475728,0.0069781553398058265,0.0036252120556580715
2024,1,3,3155.0,83.33333333333333,50.666666666666664,16.733333333333334,4.550000000000001,24.783176417346773,2024-01-01,0.005303750660327523,0.026413100898045428,0.016059165346011622,0.0014421553090332808,0.007855206471425284
