File,Word Count,Positive,Negative,sentiment_score_economic,Year,Month
20200109,636,42,16,12.35,2020,01
20200221,1287,117,38,22.324999999999996,2020,02
20200225,621,50,16,17.599999999999994,2020,02
20200521,1080,82,64,8.500000000000002,2020,05
20200616,1464,116,73,19.2,2020,06
20200831,5218,344,177,82.70000000000012,2020,08
20201014,949,74,42,13.499999999999998,2020,10
20201019,1167,109,48,17.874999999999996,2020,10
20201116,2804,203,65,69.27499999999993,2020,11
20210108,911,65,43,11.500000000000004,2021,01
20210113,2106,158,95,37.024999999999984,2021,01
20210224,903,62,41,9.7,2021,02
20210325,988,62,36,12.750000000000002,2021,03
20210414,2881,178,115,30.399999999999952,2021,04
20210512,1016,69,36,17.549999999999994,2021,05
20210517,3080,148,77,30.775000000000002,2021,05
20210804,1746,104,63,23.44999999999999,2021,08
20211012,1066,61,32,16.574999999999996,2021,10
20211108,1437,77,50,18.424999999999997,2021,11
20211119,2612,212,91,52.775,2021,11
20211130,2875,211,110,26.07500000000002,2021,11
20221006,1407,104,113,-0.39999999999999786,2022,10
20221130,1885,129,80,28.6,2022,11
20230106,1320,78,80,-1.8750000000000004,2023,01
20230121,1558,146,39,53.425000000000004,2023,01
20230216,689,65,10,27.150000000000006,2023,02
20230331,1450,88,80,8.275000000000004,2023,03
20230404,255,26,3,12.199999999999998,2023,04
20230421,1321,104,54,22.000000000000007,2023,04
20230505,760,105,26,40.65000000000003,2023,05
20230513,1063,133,22,58.60000000000001,2023,05
20230515,1063,112,37,40.699999999999996,2023,05
20230922,2159,177,63,60.199999999999974,2023,09
20230928,286,52,4,25.199999999999996,2023,09
20231018,1196,131,35,41.15000000000002,2023,10
20231106,1669,125,139,-3.6250000000000075,2023,11
20231108,1623,108,157,-21.500000000000007,2023,11
20231113,719,73,16,26.675000000000015,2023,11
20231116,1769,114,100,6.725000000000001,2023,11
20090211,2565,196,198,-11.874999999999984,2009,02
20090216,3006,267,183,22.650000000000002,2009,02
20090224,1922,164,69,40.7,2009,02
20090330,3437,197,138,18.374999999999993,2009,03
20090610,1736,202,84,44.42499999999999,2009,06
20090616,3869,219,246,-16.875000000000053,2009,06
20090709,1624,163,83,37.475000000000016,2009,07
20090914,2236,235,128,25.974999999999998,2009,09
20091209,1759,195,81,47.574999999999974,2009,12
20091210,2179,218,140,33.22499999999997,2009,12
20100104,1942,181,100,37.449999999999996,2010,01
20100218,2480,158,169,-10.574999999999992,2010,02
20100331,2492,227,105,44.35000000000001,2010,03
20100408,618,87,10,32.525,2010,04
20100419,2339,224,112,44.77499999999998,2010,04
20100501,1636,169,52,54.499999999999986,2010,05
20100608,2420,195,151,-1.775,2010,06
20100630,2454,194,109,31.149999999999988,2010,06
20100712,1666,183,50,50.27499999999999,2010,07
20100715,359,35,3,9.849999999999998,2010,07
20100901,1880,222,107,39.27499999999998,2010,09
20100924,340,32,3,7.9499999999999975,2010,09
20101019,2318,119,34,36.37499999999999,2010,10
20101202,2523,188,112,16.25,2010,12
20110107,2423,226,153,49.20000000000001,2011,01
20110202,2228,165,85,40.925,2011,02
20110324,2213,246,124,74.79999999999995,2011,03
20110414,2483,155,61,51.225,2011,04
20110428,728,110,42,30.575,2011,04
20110510,2206,286,74,87.90000000000003,2011,05
20110524,1616,141,37,45.37500000000003,2011,05
20110901,2318,161,137,9.399999999999995,2011,09
20111022,1865,168,57,51.399999999999956,2011,10
20120106,2706,234,197,20.6,2012,01
20120113,2569,260,165,12.650000000000011,2012,01
20120116,2422,173,91,42.275,2012,01
20120327,1814,204,60,63.04999999999997,2012,03
20120515,2493,214,179,12.375000000000007,2012,05
20120720,1666,142,93,24.924999999999994,2012,07
20121005,3894,220,138,36.09999999999998,2012,10
20121109,2894,208,88,35.575000000000045,2012,11
20130205,3377,311,142,66.54999999999998,2013,02
20130308,3673,293,204,41.975,2013,03
20130509,2351,209,117,33.175000000000004,2013,05
20060223,1554,196,93,34.000000000000014,2006,02
20060224,1811,156,40,61.624999999999986,2006,02
20060303,2239,163,119,27.425000000000022,2006,03
20060310,995,165,28,60.60000000000005,2006,03
20060331,1512,180,121,31.5,2006,03
20060417,2273,182,174,-7.29999999999996,2006,04
20140710,4049,326,230,7.099999999999984,2014,07
20140811,3432,322,254,30.575000000000003,2014,08
20141011,4208,245,146,47.84999999999997,2014,10
20150227,1243,65,46,13.649999999999995,2015,02
20150323,3399,200,152,9.799999999999995,2015,03
20150327,2356,183,117,16.599999999999987,2015,03
20150330,2021,161,151,-11.52499999999996,2015,03
20150521,1768,128,114,3.2250000000000068,2015,05
20150526,3365,182,117,29.74999999999999,2015,05
20150601,1954,142,173,-34.974999999999966,2015,06
20150624,926,80,89,-15.525000000000004,2015,06
20150630,2174,179,83,45.374999999999986,2015,06
20150829,1598,92,61,15.225000000000003,2015,08
20151002,3114,221,123,27.299999999999976,2015,10
20151011,712,45,36,5.724999999999998,2015,10
20151104,3821,273,141,62.14999999999988,2015,11
20151112,1810,95,56,14.175000000000004,2015,11
20151119,2376,206,77,53.675000000000004,2015,11
20151203,2570,154,141,0.7250000000000058,2015,12
20160103,3114,169,150,3.2000000000000046,2016,01
20160201,968,61,48,9.05,2016,02
20160210,1990,173,139,-5.625000000000009,2016,02
20160223,1131,61,47,5.825000000000006,2016,02
20160307,4052,211,162,14.125000000000002,2016,03
20160519,3519,258,90,78.15000000000005,2016,05
20160622,1381,129,113,-22.849999999999998,2016,06
20160821,1454,85,96,-6.175,2016,08
20160927,1114,93,36,29.27499999999999,2016,09
20161005,2319,132,99,15.324999999999996,2016,10
20161009,929,59,43,14.199999999999998,2016,10
20161017,3726,214,166,21.149999999999988,2016,10
20161104,516,32,20,6.950000000000001,2016,11
20161111,2529,180,109,33.724999999999966,2016,11
20161115,2264,145,108,1.5249999999999928,2016,11
20161121,741,36,51,-2.774999999999997,2016,11
20170211,2803,193,57,47.54999999999997,2017,02
20170303,1851,125,40,26.649999999999984,2017,03
20170417,2246,134,76,21.274999999999988,2017,04
20170419,978,68,33,16.725000000000005,2017,04
20170505,2871,256,44,47.14999999999991,2017,05
20170620,2645,166,143,2.150000000000003,2017,06
20170627,1737,129,133,-2.074999999999996,2017,06
20170706,2112,169,72,51.22500000000001,2017,07
20170731,2593,136,151,-14.474999999999998,2017,07
20170928,3767,251,113,58.52499999999998,2017,09
20221004,890,80,39,11.799999999999994,2022,10
20221117,773,78,36,20.575000000000014,2022,11
20230224,1604,117,106,4.125000000000005,2023,02
20230227,2720,171,132,19.8,2023,02
20230327,3403,202,96,48.550000000000026,2023,03
20230512,1220,81,62,8.950000000000006,2023,05
20230518,902,55,52,1.2999999999999998,2023,05
20230531,1140,106,106,-3.2250000000000014,2023,05
20231009,1300,72,73,0.45000000000000184,2023,10
20231019,534,44,12,14.450000000000003,2023,10
20231108,923,53,48,6.975000000000008,2023,11
20231114,2259,103,244,-50.3750000000001,2023,11
20060316,2687,252,156,47.67499999999993,2006,03
20060413,1781,186,73,55.000000000000036,2006,04
20060427,1624,128,95,16.825,2006,04
20060511,1672,175,63,59.39999999999999,2006,05
20060518,2162,220,237,-36.149999999999956,2006,05
20060616,2193,156,86,33.550000000000004,2006,06
20060706,2296,232,148,33.425000000000026,2006,07
20060911,1820,147,45,38.124999999999986,2006,09
20061004,2144,172,138,14.450000000000003,2006,10
20061103,1664,144,24,46.07500000000001,2006,11
20061201,2314,174,132,23.924999999999994,2006,12
20070108,1509,135,89,25.449999999999992,2007,01
20070221,1885,211,161,1.1249999999999918,2007,02
20070309,1218,103,51,23.27499999999999,2007,03
20070322,1756,151,170,-8.450000000000019,2007,03
20070516,1318,123,137,-5.600000000000022,2007,05
20070921,1274,140,50,45.80000000000002,2007,09
20071004,1438,122,87,19.64999999999999,2007,10
20071012,1703,151,56,17.84999999999995,2007,10
20071128,1123,86,91,-3.5750000000000024,2007,11
20080104,1154,110,35,30.350000000000005,2008,01
20080105,1484,123,72,27.149999999999995,2008,01
20080226,2268,176,178,-1.249999999999997,2008,02
20080307,1025,66,40,15.700000000000001,2008,03
20080407,554,69,4,31.600000000000005,2008,04
20080417,2485,212,182,14.124999999999996,2008,04
20080520,2129,155,152,11.950000000000006,2008,05
20080529,2268,190,152,14.325000000000001,2008,05
20080611,2715,205,139,21.124999999999993,2008,06
20080626,2374,150,87,23.099999999999994,2008,06
20080911,1096,108,84,9.849999999999993,2008,09
20081015,1797,159,125,14.250000000000005,2008,10
20081112,1838,182,142,27.34999999999999,2008,11
20081119,3105,206,178,7.200000000000007,2008,11
20081208,650,65,24,16.65,2008,12
20090403,2931,268,239,19.174999999999997,2009,04
20090418,2378,194,131,27.000000000000007,2009,04
20090420,2432,249,208,28.575,2009,04
20090523,2024,150,81,37.22500000000001,2009,05
20090710,851,73,96,-13.349999999999998,2009,07
20090910,1177,80,55,10.775000000000002,2009,09
20090930,746,65,32,19.700000000000006,2009,09
20091009,2492,133,115,5.750000000000005,2009,10
20091013,2086,190,137,29.525000000000002,2009,10
20091023,1225,105,87,-5.200000000000008,2009,10
20091116,2778,273,201,30.825000000000014,2009,11
20100103,1748,134,129,14.100000000000007,2010,01
20100129,1703,141,134,-1.074999999999996,2010,01
20100324,2656,194,172,11.425000000000006,2010,03
20100408,2084,238,148,52.624999999999986,2010,04
20100511,1363,149,122,10.350000000000003,2010,05
20100513,3500,263,230,20.425000000000015,2010,05
20060403,1863,168,121,21.14999999999999,2006,04
20060406,2832,195,95,44.67500000000002,2006,04
20060524,2662,247,68,84.12499999999997,2006,05
20060615,2603,200,114,48.27499999999998,2006,06
20060616,2603,200,114,48.27499999999998,2006,06
20060927,3259,279,80,93.75000000000007,2006,09
20061116,3165,250,131,61.62499999999998,2006,11
20070305,1862,147,58,46.47499999999998,2007,03
20070309,1179,70,34,22.95,2007,03
20070312,2959,196,110,43.57499999999999,2007,03
20070322,2220,144,160,0.7749999999999865,2007,03
20070510,2215,243,69,68.12500000000007,2007,05
20070515,2582,246,108,59.69999999999995,2007,05
20070516,2586,201,116,44.17499999999998,2007,05
20070523,2150,224,74,60.775000000000055,2007,05
20070601,1637,125,90,10.749999999999996,2007,06
20070614,967,166,56,31.499999999999968,2007,06
20070712,2163,289,131,57.72500000000001,2007,07
20070801,1915,264,54,82.07499999999996,2007,08
20070906,2336,177,173,-28.449999999999996,2007,09
20071011,1991,234,85,53.724999999999994,2007,10
20071022,1167,115,49,24.799999999999997,2007,10
20071105,1962,190,131,18.025000000000016,2007,11
20071113,2127,304,107,64.72500000000005,2007,11
20071130,2006,260,119,42.00000000000005,2007,11
2007116,1830,116,120,1.5249999999999995,2007,11
20080204,2305,245,153,28.674999999999976,2008,02
20080225,1828,321,150,64.72500000000007,2008,02
20080303,2089,213,144,30.150000000000016,2008,03
20080311,2070,282,202,25.850000000000033,2008,03
20080327,2265,237,152,25.34999999999997,2008,03
20080404,2362,242,166,25.025000000000055,2008,04
20080421,1817,204,92,47.099999999999966,2008,04
20080507,1926,189,129,15.875000000000004,2008,05
20080514,2132,267,135,46.6,2008,05
20080522,2023,247,112,49.15000000000008,2008,05
20080606,2203,252,138,42.02500000000005,2008,06
20080611,2002,247,69,64.02499999999998,2008,06
20080717,2028,274,84,74.77499999999993,2008,07
20080901,1950,164,59,38.82499999999999,2008,09
20081020,2149,264,173,47.67500000000002,2008,10
20081203,2243,174,130,10.22500000000003,2008,12
20081204,1448,143,61,30.224999999999998,2008,12
20081208,2101,176,152,-4.0999999999999925,2008,12
20090821,4313,391,295,16.14999999999999,2009,08
20061012,1898,201,122,44.125000000000036,2006,10
20070117,2025,126,175,-23.350000000000023,2007,01
20070323,4270,312,149,62.399999999999935,2007,03
20070410,1789,157,141,10.400000000000016,2007,04
20070420,1568,150,87,36.35000000000001,2007,04
20070426,4114,341,173,71.79999999999988,2007,04
20070524,3398,210,119,20.424999999999997,2007,05
20070623,4118,341,173,71.79999999999988,2007,06
20070910,2034,139,104,20.050000000000008,2007,09
20070927,2884,150,104,20.625000000000004,2007,09
20070928,2313,227,193,3.050000000000001,2007,09
20071020,3333,158,107,20.724999999999984,2007,10
20071026,2865,205,236,-38.124999999999986,2007,10
20071105,2336,185,232,-31.575000000000006,2007,11
20071129,3024,253,118,55.84999999999992,2007,11
20080111,2915,181,205,-24.775000000000016,2008,01
20080215,2521,141,140,-0.22499999999999354,2008,02
20080225,3281,192,169,14.224999999999987,2008,02
20080227,727,67,19,23.775,2008,02
20080229,1735,151,143,-13.800000000000015,2008,02
20080304,2493,148,173,1.4250000000000018,2008,03
20080307,3614,154,118,15.750000000000004,2008,03
20080327,3761,211,148,41.67499999999994,2008,03
20080403,4003,347,152,92.37499999999991,2008,04
20080515,3539,238,220,-4.099999999999999,2008,05
20080702,2255,173,159,6.975,2008,07
20080728,4348,282,141,70.14999999999999,2008,07
20060313,1685,137,47,31.075000000000014,2006,03
20060410,1051,128,84,11.275000000000004,2006,04
20060413,756,70,40,14.65000000000001,2006,04
20060516,1442,181,102,23.850000000000005,2006,05
20060525,1139,158,28,65.82500000000003,2006,05
20060612,1789,185,118,16.249999999999993,2006,06
20130221,1624,83,94,-3.999999999999995,2013,02
20130304,2764,255,213,-23.124999999999964,2013,03
20130627,2411,138,113,17.375000000000018,2013,06
20130702,1092,122,54,24.625000000000004,2013,07
20131003,1904,209,101,43.174999999999976,2013,10
20131011,791,53,26,16.499999999999993,2013,10
20131104,3021,216,150,31.824999999999996,2013,11
20131121,2339,234,124,29.499999999999993,2013,11
20140606,662,31,19,4.800000000000002,2014,06
20140904,2035,127,85,20.3,2014,09
20140923,799,64,18,22.724999999999998,2014,09
20140930,501,39,27,4.225,2014,09
20141020,268,30,9,8.25,2014,10
20141106,2146,191,159,-1.675000000000002,2014,11
20141114,1173,68,59,0.3249999999999993,2014,11
20150120,952,115,55,25.625000000000014,2015,01
20150204,529,56,15,8.85,2015,02
20150209,2540,200,158,9.95,2015,02
20150218,3175,300,262,8.250000000000007,2015,02
20150408,1853,146,148,-10.200000000000003,2015,04
20150514,1780,170,56,44.450000000000024,2015,05
20150625,1914,182,82,44.50000000000005,2015,06
20150803,1591,130,51,30.749999999999996,2015,08
20151020,1004,91,39,19.275000000000002,2015,10
20151117,1898,179,91,35.2,2015,11
20151120,606,69,13,22.425000000000008,2015,11
20160226,2073,113,74,21.14999999999999,2016,02
20160526,2549,199,172,-1.6499999999999924,2016,05
20160621,506,32,19,4.6000000000000005,2016,06
20160628,2567,210,139,26.349999999999987,2016,06
20160929,2109,127,110,1.8250000000000002,2016,09
20161024,554,52,17,15.1,2016,10
20161118,2919,194,173,8.024999999999997,2016,11
20161129,2210,155,141,17.40000000000001,2016,11
20161130,2953,184,115,26.349999999999977,2016,11
20170107,1800,95,113,-7.774999999999995,2017,01
20170222,3424,269,166,18.299999999999986,2017,02
20170303,1949,230,54,81.12500000000006,2017,03
20170328,3051,189,112,23.625000000000004,2017,03
20170405,470,33,6,11.075000000000001,2017,04
20170420,856,96,65,3.9999999999999996,2017,04
20170601,2703,166,101,24.2,2017,06
20170623,2663,214,146,23.875000000000007,2017,06
20170626,564,67,36,8.299999999999999,2017,06
20170706,2231,173,186,-14.924999999999999,2017,07
20170830,1106,152,72,30.025000000000002,2017,08
20171005,817,66,23,12.499999999999998,2017,10
20171012,2671,180,177,-1.8750000000000178,2017,10
20171018,1874,246,29,98.99999999999991,2017,10
20171102,1040,75,34,20.14999999999999,2017,11
20180213,399,65,17,28.899999999999995,2018,02
20180406,2475,190,125,35.1,2018,04
20180508,1619,77,60,3.399999999999999,2018,05
20180525,1243,159,72,34.225,2018,05
20180620,1213,101,82,2.6999999999999953,2018,06
20180824,3201,215,185,7.525000000000007,2018,08
20180927,280,41,10,17.349999999999998,2018,09
20181002,2794,172,190,-12.049999999999999,2018,10
20181128,2540,206,249,-17.9,2018,11
20181203,653,98,27,37.02500000000001,2018,12
20181206,880,101,29,35.3,2018,12
20190206,513,72,5,33.050000000000004,2019,02
20190212,2134,169,59,53.09999999999997,2019,02
20190228,1777,174,81,54.52499999999997,2019,02
20190308,2659,211,101,50.20000000000001,2019,03
20190311,371,53,12,17.2,2019,03
20190509,500,32,16,7.6000000000000005,2019,05
20190520,2175,152,161,-8.975000000000016,2019,05
20190604,2075,170,89,39.17499999999999,2019,06
20190625,782,79,29,22.250000000000004,2019,06
20190709,455,41,36,3.2499999999999996,2019,07
20190716,1461,119,93,5.324999999999998,2019,07
20190823,2514,219,150,38.17499999999999,2019,08
20191004,491,38,16,12.700000000000003,2019,10
20191007,463,44,19,5.400000000000005,2019,10
20191008,2643,173,99,38.62499999999998,2019,10
20191009,391,35,11,13.000000000000002,2019,10
20191125,1583,138,68,38.49999999999998,2019,11
20200409,496,61,30,9.100000000000001,2020,04
20200513,932,68,77,-7.225,2020,05
20200521,279,29,18,4.249999999999998,2020,05
20200619,296,39,22,4.9,2020,06
20200827,3465,281,150,65.12499999999994,2020,08
20201006,1323,135,138,4.674999999999998,2020,10
20210210,1975,154,121,12.200000000000001,2021,02
20210318,570,56,14,16.175000000000004,2021,03
20210503,790,75,35,17.325000000000003,2021,05
20210817,327,48,12,17.749999999999996,2021,08
20210827,2458,183,155,19.549999999999986,2021,08
20210924,237,35,7,13.100000000000001,2021,09
20211108,468,40,31,0.7749999999999984,2021,11
20211109,580,75,36,21.124999999999996,2021,11
20211129,301,55,5,24.950000000000006,2021,11
20220321,1729,120,109,10.624999999999993,2022,03
20220524,417,59,5,20.7,2022,05
20220617,596,47,15,13.874999999999998,2022,06
20220826,883,62,44,13.649999999999999,2022,08
20220928,293,26,8,8.0,2022,09
20221130,2080,110,131,-7.75,2022,11
20230110,811,76,13,29.399999999999995,2023,01
20230629,1017,90,95,-7.724999999999995,2023,06
20230825,1731,98,103,-0.8500000000000015,2023,08
20230928,387,35,23,6.05,2023,09
20231019,851,56,44,4.5249999999999995,2023,10
20231025,810,78,31,27.825000000000006,2023,10
20231108,491,52,13,19.474999999999994,2023,11
20231109,1485,97,88,3.7000000000000033,2023,11
20231201,978,90,49,24.949999999999992,2023,12
20171130,1888,193,73,62.274999999999956,2017,11
20180119,1573,201,73,44.22500000000004,2018,01
20180222,730,57,40,3.3500000000000014,2018,02
20180226,2300,175,136,22.625000000000007,2018,02
20180226,464,91,21,25.35,2018,02
20180305,2005,241,68,47.399999999999956,2018,03
20180326,2566,234,69,72.72500000000008,2018,03
20180504,2826,169,93,27.19999999999999,2018,05
20180516,1713,254,94,43.800000000000026,2018,05
20180627,1748,187,88,33.450000000000045,2018,06
20180718,1685,132,103,-1.2000000000000057,2018,07
20180719,1005,68,23,20.949999999999985,2018,07
20181004,2263,116,71,14.450000000000001,2018,10
20181018,1502,144,79,30.424999999999994,2018,10
20181109,1956,214,152,9.324999999999996,2018,11
20181116,974,99,78,4.174999999999997,2018,11
20181205,2110,149,59,39.02500000000004,2018,12
20190109,1956,213,69,42.875000000000064,2019,01
20190206,1041,141,41,38.150000000000006,2019,02
20190210,1348,148,60,34.55,2019,02
20190222,996,61,33,13.650000000000002,2019,02
20190328,2053,228,115,42.675000000000054,2019,03
20190329,2372,209,145,24.050000000000004,2019,03
20190402,1154,170,65,39.57500000000003,2019,04
20190410,421,37,14,12.049999999999999,2019,04
20190530,1469,113,113,-3.4000000000000035,2019,05
20190603,805,53,36,4.525,2019,06
20190709,1921,218,170,2.3749999999999996,2019,07
20190820,724,93,12,40.575,2019,08
20190905,1883,210,143,24.15000000000001,2019,09
20190926,1294,129,55,25.849999999999994,2019,09
20190927,2121,208,106,17.60000000000001,2019,09
20191003,1873,181,107,19.325000000000003,2019,10
20191101,3022,211,87,46.25000000000005,2019,11
20191114,657,74,33,18.599999999999994,2019,11
20200117,2417,341,109,81.85000000000001,2020,01
20200206,2529,210,128,33.90000000000003,2020,02
20200211,1401,234,58,67.17499999999997,2020,02
20200619,1441,144,124,-7.349999999999988,2020,06
20200707,1221,113,92,-5.975000000000006,2020,07
20200923,2467,219,140,37.374999999999986,2020,09
20201014,1364,109,76,15.22500000000001,2020,10
20201015,1916,177,141,14.349999999999996,2020,10
20201020,1671,137,93,13.3,2020,10
20201211,2831,328,136,72.7749999999999,2020,12
20210225,1615,164,147,-2.674999999999997,2021,02
20210322,1277,96,18,31.04999999999999,2021,03
20210330,1717,171,70,44.775000000000034,2021,03
20210526,1311,105,64,8.224999999999998,2021,05
20210526,2134,167,107,33.95000000000002,2021,05
20210603,2197,219,112,33.74999999999997,2021,06
20210628,2241,166,106,31.650000000000034,2021,06
20210711,978,97,46,27.850000000000016,2021,07
20211005,1326,82,34,21.0,2021,10
20211018,1796,187,118,25.675000000000004,2021,10
20211020,2120,168,126,33.974999999999994,2021,10
20211202,4627,460,253,91.57499999999999,2021,12
20101112,1912,200,152,6.025000000000006,2010,11
20110211,1829,203,138,20.774999999999995,2011,02
20110407,2037,283,161,46.07500000000003,2011,04
20110629,2068,199,113,32.34999999999999,2011,06
20110926,2378,168,140,19.44999999999999,2011,09
20111004,2349,214,156,20.450000000000003,2011,10
20120106,2763,239,137,37.17500000000002,2012,01
20120107,1512,158,126,-1.350000000000003,2012,01
20120301,1639,127,85,27.275000000000006,2012,03
20120411,2140,136,201,-30.17500000000005,2012,04
20120723,1966,211,104,38.65,2012,07
20130228,2627,273,186,9.74999999999999,2013,02
20130322,2913,263,123,49.94999999999995,2013,03
20130418,3370,281,273,17.62500000000002,2013,04
20130516,2052,145,135,10.20000000000001,2013,05
20130606,2232,230,146,15.274999999999974,2013,06
20130717,2568,287,185,33.50000000000003,2013,07
20121011,3664,251,115,59.80000000000002,2012,10
20121130,1112,87,25,26.29999999999999,2012,11
20121217,1144,99,54,14.875000000000007,2012,12
20130207,4063,270,205,34.09999999999997,2013,02
20130417,1873,160,111,19.675000000000015,2013,04
20130419,3132,285,155,39.24999999999997,2013,04
20130628,1039,81,53,13.675,2013,06
20130926,1825,125,65,23.72499999999998,2013,09
20131004,2962,195,197,10.325000000000005,2013,10
20131018,1404,108,106,-1.1500000000000021,2013,10
20131107,2991,193,198,9.525000000000006,2013,11
20140103,3308,292,149,60.02500000000001,2014,01
20140228,1738,132,78,26.424999999999994,2014,02
20140321,3288,213,230,-14.025000000000002,2014,03
20140324,522,47,7,17.925,2014,03
20140506,1977,140,78,28.649999999999988,2014,05
20090608,3413,354,282,-5.875000000000019,2009,06
20090615,1962,156,101,12.299999999999992,2009,06
20090825,1547,178,105,33.674999999999955,2009,08
20091008,1938,168,134,-10.15000000000002,2009,10
20091021,1971,189,173,-22.974999999999973,2009,10
20091102,1744,307,97,97.39999999999998,2009,11
20091109,1887,196,122,6.249999999999998,2009,11
20091110,1549,225,96,32.52500000000002,2009,11
20100226,1863,229,109,35.05000000000001,2010,02
20100318,1756,248,123,29.92500000000002,2010,03
20100326,1869,193,128,6.324999999999998,2010,03
20100408,1886,150,101,22.19999999999999,2010,04
20100413,1711,232,136,18.474999999999994,2010,04
20100917,1796,169,94,22.500000000000014,2010,09
20101112,2099,212,147,8.625,2010,11
20110331,2434,195,182,-22.274999999999967,2011,03
20110603,2556,220,182,-8.450000000000003,2011,06
20110915,2314,286,128,57.175000000000125,2011,09
20111020,3830,301,336,-41.12500000000008,2011,10
20111104,2331,245,104,47.20000000000002,2011,11
20111109,2513,200,175,-10.200000000000005,2011,11
20120410,2098,163,161,-23.175,2012,04
20120502,1988,176,155,-6.950000000000004,2012,05
20120612,2472,236,147,26.725000000000016,2012,06
20121010,6501,498,390,6.924999999999997,2012,10
20121128,3441,302,137,44.27500000000004,2012,11
20121204,2628,241,109,45.17500000000001,2012,12
20130222,2869,290,184,33.62500000000002,2013,02
20130503,3705,382,248,43.74999999999999,2013,05
20130920,4910,414,346,7.774999999999975,2013,09
20131018,3320,391,211,46.92500000000003,2013,10
20131122,3256,315,189,45.47500000000001,2013,11
20140225,3346,277,204,40.725,2014,02
20140327,3915,354,144,60.2250000000001,2014,03
20140409,3128,243,151,48.27500000000001,2014,04
20140508,2955,279,153,24.800000000000047,2014,05
20140609,3522,411,237,37.175000000000104,2014,06
20140625,2745,251,204,-2.2750000000000306,2014,06
20141020,2079,277,170,29.575000000000045,2014,10
20141107,3167,286,107,49.92500000000002,2014,11
20141120,4017,411,303,36.750000000000014,2014,11
20150130,2721,287,178,27.674999999999994,2015,01
20150430,2480,238,105,38.475000000000016,2015,04
20150504,214,24,8,3.65,2015,05
20150928,3046,273,188,16.37500000000001,2015,09
20151105,3507,364,199,50.65000000000004,2015,11
20151117,2672,239,171,22.950000000000053,2015,11
20151202,425,55,14,10.524999999999999,2015,12
20160520,2873,315,100,60.17500000000006,2016,05
20160712,1403,135,71,26.375,2016,07
20160926,4796,399,443,-63.29999999999996,2016,09
20161021,2916,269,136,29.375000000000014,2016,10
20161202,4045,361,322,-26.07499999999996,2016,12
20170404,5143,420,450,-52.074999999999925,2017,04
20210329,2061,173,71,37.87499999999992,2021,03
20210513,1667,112,110,4.450000000000002,2021,05
20210805,2258,136,68,29.374999999999996,2021,08
20211019,1984,143,90,32.12500000000001,2021,10
20211117,1768,184,68,49.725,2021,11
20211119,1750,128,78,27.524999999999974,2021,11
20211217,2124,148,156,-16.924999999999997,2021,12
20220218,32,1,2,-0.4,2022,02
20220224,2143,145,106,22.05,2022,02
20220324,2221,102,112,-8.275000000000006,2022,03
20220506,1377,82,42,17.474999999999998,2022,05
20220530,2816,180,188,-20.924999999999972,2022,05
20220603,1006,99,57,15.575000000000001,2022,06
20220618,1704,128,70,28.449999999999996,2022,06
20220714,2025,118,107,6.9249999999999945,2022,07
20220909,1803,124,79,27.925,2022,09
20221006,1707,120,76,24.525000000000002,2022,10
20221014,1768,121,55,26.999999999999993,2022,10
20221116,1751,85,83,13.050000000000006,2022,11
20230120,1193,76,44,22.9,2023,01
20230208,1857,98,74,19.7,2023,02
20230210,809,55,33,7.4500000000000055,2023,02
20230302,816,52,36,9.075,2023,03
20230331,1614,67,85,-8.324999999999996,2023,03
20230414,1160,83,52,9.350000000000001,2023,04
20230420,1106,119,41,39.600000000000044,2023,04
20230511,2033,119,213,-54.749999999999936,2023,05
20230524,1401,72,75,4.525000000000005,2023,05
20230616,656,55,38,8.674999999999995,2023,06
20230622,431,29,12,6.425000000000001,2023,06
20230713,2125,127,104,3.5749999999999984,2023,07
20231010,2630,246,40,62.8499999999999,2023,10
20231018,1353,92,51,25.77499999999998,2023,10
20231026,468,47,9,15.375,2023,10
20231107,330,17,15,2.5500000000000007,2023,11
20231128,1449,68,44,10.85,2023,11
20060718,2286,197,107,47.42500000000002,2006,07
20061121,2018,207,90,42.32500000000008,2006,11
20070305,2804,268,175,55.100000000000065,2007,03
20070605,2223,249,110,65.30000000000003,2007,06
20070921,1730,171,94,32.425000000000004,2007,09
20071005,1624,136,83,20.850000000000005,2007,10
20071107,1905,172,128,22.700000000000024,2007,11
20080414,1823,177,128,30.05000000000001,2008,04
20080521,2534,227,142,33.399999999999984,2008,05
20080728,340,29,16,8.575000000000001,2008,07
20081106,2064,182,148,6.925000000000002,2008,11
20090406,2108,203,210,-13.725000000000009,2009,04
20090616,2278,207,168,22.100000000000016,2009,06
20090925,1714,185,119,30.47500000000001,2009,09
20100203,1578,206,126,17.399999999999995,2010,02
20100326,1554,139,97,23.875000000000004,2010,03
20100628,1508,150,109,26.07500000000002,2010,06
20101108,1424,156,109,22.250000000000014,2010,11
20101011,4133,401,361,-2.125000000000056,2010,10
20101201,1407,137,100,20.75,2010,12
20110108,4054,271,216,16.425000000000008,2011,01
20110225,2203,138,73,36.24999999999997,2011,02
20110304,998,101,104,-7.000000000000008,2011,03
20110411,2913,228,169,37.524999999999956,2011,04
20110506,2466,275,124,50.62500000000002,2011,05
20110601,2308,211,145,13.549999999999997,2011,06
20110609,2719,215,151,11.299999999999992,2011,06
20111021,2657,198,176,14.625000000000012,2011,10
